"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CCDC66",4.13105685099601e-43,0.848949488931486,0.252,0.151,8.38852404163249e-39,"0","CCDC66"
"PLCG1",7.17674961259019e-42,0.762357328021248,0.28,0.174,1.45731077633256e-37,"0","PLCG1"
"ARMH1",8.89978453657808e-42,0.833717259576905,0.266,0.168,1.80719024799755e-37,"0","ARMH1"
"H1FX",1.75573147509346e-41,0.275170991748266,0.767,0.64,3.56518833332477e-37,"0","H1FX"
"CD2",6.08004205066495e-41,0.434673506477428,0.48,0.339,1.23461333880803e-36,"0","CD2"
"MPHOSPH8",1.01821561413562e-40,0.596646217515147,0.511,0.403,2.06758862606378e-36,"0","MPHOSPH8"
"PNISR",2.30021236979029e-40,0.437887697832848,0.692,0.61,4.67081123809616e-36,"0","PNISR"
"CHD3",4.13067689396915e-40,0.630452799982617,0.419,0.308,8.38775250089376e-36,"0","CHD3"
"PRMT2",5.64637967172382e-40,0.458456823960879,0.576,0.474,1.14655385614024e-35,"0","PRMT2"
"PBXIP1",1.12031996590896e-39,0.442886927210848,0.484,0.355,2.27492172277473e-35,"0","PBXIP1"
"NSA2",2.38399915177584e-39,0.488460779421324,0.582,0.494,4.84094867759602e-35,"0","NSA2"
"IL16",4.82654239905947e-39,0.589294409249866,0.472,0.369,9.80077699553016e-35,"0","IL16"
"EIF3F",7.81848442423622e-39,0.365152033591625,0.751,0.68,1.58762144718541e-34,"0","EIF3F"
"TOMM20",2.25508560426754e-38,0.516387554472933,0.57,0.486,4.57917682802567e-34,"0","TOMM20"
"NR3C2",2.96880813479549e-38,0.608809763230467,0.257,0.157,6.02846179851572e-34,"0","NR3C2"
"ACAP1",1.2483797085286e-37,0.482045747787915,0.523,0.408,2.53495983613817e-33,"0","ACAP1"
"SNHG7",3.45242985089821e-37,0.649808465779907,0.363,0.263,7.01050405523391e-33,"0","SNHG7"
"SNHG1",2.18492171430634e-36,0.680210216164825,0.295,0.197,4.43670203307046e-32,"0","SNHG1"
"VAMP2",4.33236324123177e-36,0.361085150026739,0.718,0.65,8.79729679764523e-32,"0","VAMP2"
"TMEM243",1.73610903482726e-35,0.672540238096662,0.356,0.259,3.52534300612024e-31,"0","TMEM243"
"GPR183",2.33355972863517e-35,0.501187135517055,0.353,0.244,4.73852638496657e-31,"0","GPR183"
"ADD3",3.08647836769804e-34,0.429564884936527,0.608,0.517,6.26740297344764e-30,"0","ADD3"
"SPTBN1",1.178647228847e-33,0.565029781527754,0.359,0.257,2.39336106289672e-29,"0","SPTBN1"
"ZFAS1",7.2935888521932e-33,0.382942538734518,0.672,0.599,1.48103615232635e-28,"0","ZFAS1"
"SNRPN",8.98178690582666e-33,0.515170095068452,0.344,0.245,1.82384164909716e-28,"0","SNRPN"
"LINC01578",1.17728137431345e-32,0.276610656712373,0.813,0.78,2.39058755868088e-28,"0","LINC01578"
"MZT2A",1.33725397865362e-32,0.633137445352288,0.391,0.3,2.71542792905404e-28,"0","MZT2A"
"EPB41",1.47429554156004e-32,0.360130730622137,0.614,0.524,2.99370452669181e-28,"0","EPB41"
"EIF2S3",2.49425010573811e-32,0.452204941407416,0.602,0.527,5.06482426471181e-28,"0","EIF2S3"
"SSR2",3.63293506576554e-32,0.378110098433706,0.676,0.612,7.3770379445435e-28,"0","SSR2"
"ATP5PO",4.99088984898816e-32,0.502414715809021,0.571,0.501,1.01345009273554e-27,"0","ATP5PO"
"GIMAP4",7.04324396853512e-32,0.561050177432295,0.45,0.356,1.43020112025074e-27,"0","GIMAP4"
"TSTD1",1.05863400005501e-31,0.511026797743401,0.418,0.318,2.14966220051169e-27,"0","TSTD1"
"SNHG5",1.28818066270866e-31,0.482819216979122,0.548,0.466,2.61577965369621e-27,"0","SNHG5"
"CRTC3",7.34086299700028e-31,0.623502829135293,0.326,0.235,1.49063564017088e-26,"0","CRTC3"
"JAK3",1.02946510627714e-30,0.65482142821807,0.313,0.222,2.09043184480635e-26,"0","JAK3"
"PACS1",2.55395315427088e-30,0.385112826844977,0.575,0.486,5.18605727506244e-26,"0","PACS1"
"SFI1",4.08212270610556e-30,0.595833158677749,0.253,0.165,8.28915836701795e-26,"0","SFI1"
"SEPTIN9",5.154627600476e-30,0.324696967079996,0.747,0.676,1.04669868055266e-25,"0","SEPTIN9"
"ZRANB2",7.38265115539606e-30,0.465467623785323,0.504,0.413,1.49912114361472e-25,"0","ZRANB2"
"CD96",4.21540551582972e-29,0.286406822916121,0.56,0.429,8.55980244044382e-25,"0","CD96"
"UBALD2",4.55907607010754e-29,0.41894161097886,0.568,0.495,9.25765986796036e-25,"0","UBALD2"
"FAM117B",6.17911009145869e-29,0.527318613037932,0.299,0.212,1.2547300951716e-24,"0","FAM117B"
"EPB41L4A-AS1",1.44707349125314e-28,0.708208227405553,0.274,0.194,2.93842743133864e-24,"0","EPB41L4A-AS1"
"APRT",2.67881021704019e-28,0.362621433469736,0.636,0.568,5.43959202672181e-24,"0","APRT"
"ANAPC16",2.7884907646937e-28,0.414458694524174,0.558,0.484,5.66230934678702e-24,"0","ANAPC16"
"PRDX2",6.41632074684966e-28,0.572423771436139,0.396,0.31,1.30289809085529e-23,"0","PRDX2"
"SUPT3H",1.20374696422688e-27,0.547849282134043,0.295,0.206,2.44432858555911e-23,"0","SUPT3H"
"CHURC1",2.09804706895841e-27,0.595176746647477,0.417,0.337,4.26029437822695e-23,"0","CHURC1"
"APEX1",2.48554503104784e-27,0.629193515646163,0.357,0.278,5.04714774004575e-23,"0","APEX1"
"DENND2D",5.34522210427581e-26,0.488892935219961,0.337,0.245,1.08540080049425e-21,"0","DENND2D"
"CYLD",2.64205583989188e-25,0.397174688201336,0.521,0.445,5.36495858848446e-21,"0","CYLD"
"SLC2A4RG",3.32111652411961e-25,0.538488892411988,0.342,0.258,6.74385921387727e-21,"0","SLC2A4RG"
"TBC1D10C",4.06993257827392e-25,0.384850299550566,0.538,0.451,8.26440509344303e-21,"0","TBC1D10C"
"HIST1H4C",6.09303010018591e-25,0.322545292200457,0.603,0.524,1.23725069214375e-20,"0","HIST1H4C"
"NSD3",8.49120473695177e-25,0.377256343400839,0.531,0.457,1.72422403388543e-20,"0","NSD3"
"CDC14A",3.68826928885153e-24,0.435684016643372,0.411,0.32,7.48939961794193e-20,"0","CDC14A"
"ABHD14B",4.10585803090738e-24,0.600471972521845,0.334,0.26,8.33735531756053e-20,"0","ABHD14B"
"RPS17",4.64326459834543e-24,0.273218847004982,0.768,0.705,9.42861309340024e-20,"0","RPS17"
"EIF3K",5.896793972845e-24,0.27145848967505,0.77,0.709,1.1974029841259e-19,"0","EIF3K"
"IMPDH2",1.1005406727642e-23,0.655451090567185,0.274,0.202,2.23475789011499e-19,"0","IMPDH2"
"HMGA1",2.18004929690401e-23,0.618960228009028,0.325,0.253,4.42680810229327e-19,"0","HMGA1"
"RBL2",5.48492193379304e-23,0.341721825470896,0.565,0.483,1.11376824787601e-18,"0","RBL2"
"CRLF3",7.67254398482126e-23,0.552649088938156,0.331,0.255,1.55798678155781e-18,"0","CRLF3"
"UBQLN2",8.8125603475e-23,0.674911915093341,0.272,0.203,1.78947850416335e-18,"0","UBQLN2"
"CDC25B",1.23567029530577e-22,0.456024367207855,0.327,0.244,2.50915210164789e-18,"0","CDC25B"
"RASGRP1",3.62081749450304e-22,0.356936102032639,0.34,0.251,7.35243200433787e-18,"0","RASGRP1"
"SRSF8",4.98585463535084e-22,0.571021396253561,0.254,0.185,1.01242764225434e-17,"0","SRSF8"
"GRAMD1A",1.91536847211668e-21,0.587805486907247,0.28,0.211,3.88934721948013e-17,"0","GRAMD1A"
"RESF1",2.15549894855328e-21,0.378872158962387,0.592,0.526,4.37695616493229e-17,"0","RESF1"
"ARHGAP45",2.34294372651005e-21,0.351168667974676,0.575,0.514,4.75758153105131e-17,"0","ARHGAP45"
"CNST",4.83190090135091e-21,0.262224603089608,0.38,0.301,9.81165797028315e-17,"0","CNST"
"TMEM238",5.38470345717558e-21,0.576880522769477,0.254,0.184,1.09341788401407e-16,"0","TMEM238"
"COX6C",7.35427582146853e-21,0.271960138177432,0.675,0.614,1.4933592483074e-16,"0","COX6C"
"BIN1",1.18579256976469e-20,0.390554577176804,0.408,0.323,2.40787039216418e-16,"0","BIN1"
"ERP29",1.44775180884336e-20,0.334745024516039,0.623,0.564,2.93980482303732e-16,"0","ERP29"
"CYFIP2",4.2220491724122e-20,0.297751612550735,0.564,0.485,8.57329304950021e-16,"0","CYFIP2"
"ALKBH7",5.72447543959425e-20,0.538137758013582,0.38,0.319,1.16241198276401e-15,"0","ALKBH7"
"AC008105.3",1.37446311275321e-19,0.604878268360295,0.294,0.228,2.79098479675666e-15,"0","AC008105.3"
"RASGRP2",1.62282929872963e-19,0.315214621120219,0.502,0.438,3.29531717400038e-15,"0","RASGRP2"
"SNHG3",1.74185324293118e-19,0.578106909244397,0.279,0.214,3.53700719509606e-15,"0","SNHG3"
"ZBTB25",3.10658090523703e-19,0.563019571775145,0.253,0.186,6.30822318617432e-15,"0","ZBTB25"
"GPSM3",1.40877498534321e-18,0.256784259401377,0.722,0.678,2.86065848523792e-14,"0","GPSM3"
"NSMCE1",1.53967709216536e-18,0.665906923280493,0.265,0.204,3.12646830335098e-14,"0","NSMCE1"
"PRKCQ",1.64423641328344e-18,0.375823909362122,0.331,0.251,3.33878646081336e-14,"0","PRKCQ"
"SLFN5",3.2642964614786e-18,0.330488241116604,0.4,0.32,6.62848039467845e-14,"0","SLFN5"
"FBL",3.36357440354544e-18,0.407640265974795,0.461,0.407,6.83007418383936e-14,"0","FBL"
"PAG1",3.77340678422364e-18,0.324394978373704,0.398,0.323,7.66227981604452e-14,"0","PAG1"
"LINC01138",4.1323632172662e-18,0.355701908314917,0.401,0.325,8.39117674898075e-14,"0","LINC01138"
"CUTA",4.21939670574755e-18,0.361475808333773,0.515,0.46,8.56790695069097e-14,"0","CUTA"
"RPS4Y1",6.80051452682282e-18,0.660636589456332,0.372,0.326,1.38091247981664e-13,"0","RPS4Y1"
"TUT4",7.01111131150227e-18,0.369191474329085,0.464,0.389,1.42367626291365e-13,"0","TUT4"
"TMEM131L",7.21416297236605e-18,0.387828465390966,0.385,0.316,1.46490793316865e-13,"0","TMEM131L"
"PEBP1",1.15089414221147e-17,0.416498625631295,0.425,0.363,2.33700564517461e-13,"0","PEBP1"
"NECAP2",3.85611164422828e-17,0.612765433519467,0.292,0.234,7.83022030476995e-13,"0","NECAP2"
"NAP1L4",6.78678564794096e-17,0.340684087217806,0.482,0.42,1.37812469367089e-12,"0","NAP1L4"
"RAB3GAP1",7.78750612747651e-17,0.479913455532575,0.293,0.231,1.58133099424538e-12,"0","RAB3GAP1"
"CYTIP",1.49669098972415e-16,0.267311324171024,0.666,0.617,3.03918072373387e-12,"0","CYTIP"
"EIF4A2",3.47895893497738e-16,0.27553748778881,0.593,0.545,7.06437401336507e-12,"0","EIF4A2"
"TTC3",4.3340319396181e-16,0.388774604480247,0.456,0.398,8.80068525658851e-12,"0","TTC3"
"CNN2",8.98867692894416e-16,0.305096470665139,0.568,0.521,1.8252407371914e-11,"0","CNN2"
"RBMX",1.18959968329611e-15,0.352363331641799,0.493,0.44,2.41560111690109e-11,"0","RBMX"
"LSM5",3.96041151821277e-15,0.568818915744955,0.273,0.218,8.04201162888285e-11,"0","LSM5"
"C19orf53",5.89087230379259e-15,0.395378122206468,0.481,0.445,1.19620053000812e-10,"0","C19orf53"
"PHF1",1.71329738456944e-14,0.373739673457847,0.308,0.245,3.47902166910671e-10,"0","PHF1"
"MDFIC",4.07349210312492e-14,0.440658419251836,0.323,0.267,8.27163306460545e-10,"0","MDFIC"
"N4BP2L2",4.76305055063441e-14,0.309076585827235,0.568,0.526,9.67185044811823e-10,"0","N4BP2L2"
"SEC62",7.79826205519362e-14,0.332721283097391,0.501,0.46,1.58351509292762e-09,"0","SEC62"
"PIK3CD",8.98246163484536e-14,0.435900931274515,0.412,0.361,1.8239786595717e-09,"0","PIK3CD"
"ISCU",2.49890320854546e-13,0.274924688861831,0.462,0.413,5.07427285527241e-09,"0","ISCU"
"CCNG1",4.48435774809303e-13,0.361237613395779,0.269,0.217,9.1059368432777e-09,"0","CCNG1"
"MSL3",1.38151552856218e-12,0.581306074923144,0.258,0.211,2.80530543229837e-08,"0","MSL3"
"TAF1D",1.93088483019885e-12,0.39716006589038,0.382,0.33,3.92085473620178e-08,"0","TAF1D"
"URI1",3.07325543274548e-12,0.329667572954295,0.442,0.393,6.24055248173297e-08,"0","URI1"
"SOCS3",3.96527255793309e-12,0.447952783948665,0.314,0.262,8.05188245613893e-08,"0","SOCS3"
"LPIN2",4.15340061249828e-12,0.39695147257174,0.274,0.222,8.433895283739e-08,"0","LPIN2"
"TTC39C",5.09990058956823e-12,0.308975198445364,0.399,0.342,1.03558581371772e-07,"0","TTC39C"
"ARRDC3",5.60735819888468e-12,0.459657813912068,0.289,0.241,1.13863015586552e-07,"0","ARRDC3"
"CDR2",6.85614976524306e-12,0.46441835162081,0.26,0.209,1.39220977133026e-07,"0","CDR2"
"NSMCE3",7.11274805082829e-12,0.35734593308332,0.366,0.313,1.44431461920119e-07,"0","NSMCE3"
"VPS51",7.85571281134476e-12,0.387427617923432,0.392,0.346,1.59518104347167e-07,"0","VPS51"
"MFNG",8.67288346311828e-12,0.466024884315312,0.293,0.246,1.7611157160208e-07,"0","MFNG"
"ATP1A1",2.90948232773542e-11,0.288193139415499,0.443,0.399,5.90799481469955e-07,"0","ATP1A1"
"WWP1",3.13784229727385e-11,0.393129460168512,0.286,0.235,6.37170256884429e-07,"0","WWP1"
"PPA1",7.03225353737326e-11,0.457327964093957,0.301,0.257,1.42796940329901e-06,"0","PPA1"
"HAX1",1.03814898685194e-10,0.485683185727237,0.261,0.217,2.10806533270155e-06,"0","HAX1"
"UBXN1",1.09895875644636e-10,0.253974612094034,0.544,0.513,2.23154565083998e-06,"0","UBXN1"
"NBDY",2.2504618791546e-10,0.39828808399926,0.286,0.24,4.56978789181134e-06,"0","NBDY"
"CERS6",4.81451719116213e-10,0.287117261929435,0.283,0.235,9.77635860837383e-06,"0","CERS6"
"MATR3.1",5.64460150504605e-10,0.284935625345356,0.448,0.404,1.14619278161465e-05,"0","MATR3.1"
"ZNF721",8.66045814611678e-10,0.391456496316968,0.267,0.224,1.75859263115047e-05,"0","ZNF721"
"AC079781.5",1.34473016252678e-09,0.35744982050013,0.268,0.223,2.73060906802689e-05,"0","AC079781.5"
"PHF3",2.0024799091837e-09,0.268227705379744,0.509,0.472,4.06623570358842e-05,"0","PHF3"
"PHC3",2.52968669836205e-09,0.292310626725191,0.38,0.334,5.13678180969398e-05,"0","PHC3"
"SEMA4D",2.64310238119351e-09,0.26501089443836,0.438,0.396,5.36708369525153e-05,"0","SEMA4D"
"HSPD1",2.90165529798061e-09,0.369730217647331,0.354,0.317,5.89210124807943e-05,"0","HSPD1"
"TAB2",4.21303144821643e-09,0.250650685973831,0.388,0.348,8.55498165874828e-05,"0","TAB2"
"SNHG16",4.2280682380991e-09,0.415839082760679,0.272,0.233,8.58551536428402e-05,"0","SNHG16"
"DCXR",4.54509918336522e-09,0.439342296740348,0.315,0.277,9.22927840174142e-05,"0","DCXR"
"MED10",5.76449234855374e-09,0.321517049717307,0.356,0.315,0.000117053781629732,"0","MED10"
"TMEM14B",6.57154491368113e-09,0.360134938649332,0.353,0.319,0.000133441791017209,"0","TMEM14B"
"ZNF638",7.47249295133563e-09,0.277580710629961,0.388,0.348,0.000151736441869821,"0","ZNF638"
"TTC14",7.67347742691203e-09,0.392262542343372,0.304,0.26,0.000155817632630876,"0","TTC14"
"AC079793.1",9.72319366738472e-09,0.31941899424232,0.283,0.239,0.000197439170609914,"0","AC079793.1"
"SMIM26",2.57582346476979e-08,0.381945238283246,0.321,0.286,0.000523046712756154,"0","SMIM26"
"DDX18",7.04650812053064e-08,0.368972412501153,0.399,0.371,0.00143086393895495,"0","DDX18"
"TRIM28",1.02098531208485e-07,0.332275567983101,0.328,0.296,0.0020732127747195,"0","TRIM28"
"EIF3M",1.20910587194892e-07,0.28611895720921,0.452,0.427,0.00245521038357947,"0","EIF3M"
"FNTA",4.97557814588907e-07,0.428704787321196,0.286,0.255,0.0101034089830423,"0","FNTA"
"CMTM7",5.52987016820619e-07,0.402611674901424,0.299,0.27,0.0112289543635595,"0","CMTM7"
"KRT10",7.56568522423006e-07,0.281825547647998,0.431,0.406,0.0153628804163216,"0","KRT10"
"DAD1",1.19726774136959e-06,0.268085822348634,0.438,0.421,0.0243117187562508,"0","DAD1"
"C1QBP",1.58249758022886e-06,0.35729885687875,0.342,0.317,0.0321341958641273,"0","C1QBP"
"LUC7L3",1.58846496933908e-06,0.305770625588036,0.416,0.388,0.0322553696673994,"0","LUC7L3"
"CRBN",1.66081629832708e-06,0.274308969234378,0.313,0.28,0.0337245357538297,"0","CRBN"
"PSMA1",1.80956104917828e-06,0.315082242005106,0.451,0.429,0.0367449466646142,"0","PSMA1"
"PHB2",1.93557976644066e-06,0.250780455880799,0.431,0.404,0.039303882737344,"0","PHB2"
"TSPYL1",2.54984611135237e-06,0.297992321734775,0.309,0.278,0.0517771751371212,"0","TSPYL1"
"CCT4",3.97409378398416e-06,0.260825068154883,0.376,0.352,0.0806979483775824,"0","CCT4"
"TCP11L2",5.18202990135591e-06,0.28990236997264,0.265,0.231,0.105226299176933,"0","TCP11L2"
"PABPC4",8.66954639738681e-06,0.297054682326612,0.314,0.288,0.176043809145337,"0","PABPC4"
"MRPS21",9.12241284143429e-06,0.250810842997833,0.403,0.383,0.185239715158165,"0","MRPS21"
"ARRDC2",2.05229669549052e-05,0.357606156526198,0.262,0.237,0.416739366986305,"0","ARRDC2"
"NOL7",2.75291481305176e-05,0.284604556017082,0.364,0.344,0.559006881938291,"0","NOL7"
"SNRPA",4.37601277732886e-05,0.320746771182453,0.291,0.269,0.888593154564399,"0","SNRPA"
"MAD1L1",4.46410315740052e-05,0.324785317464525,0.283,0.26,0.906480787141749,"0","MAD1L1"
"RBIS",4.73993207319155e-05,0.26940066980175,0.347,0.328,0.962490606782276,"0","RBIS"
"PMPCB",6.35602939494264e-05,0.328732776449428,0.276,0.253,1,"0","PMPCB"
"SP140L",0.000112464952687999,0.282551553779448,0.263,0.237,1,"0","SP140L"
"S1PR4",0.000124070930908669,0.267415743178904,0.299,0.274,1,"0","S1PR4"
"MORC3",0.000163089643411538,0.288767433826537,0.252,0.227,1,"0","MORC3"
"DAP3",0.000317150396212269,0.342276039707057,0.263,0.246,1,"0","DAP3"
"KLF9",0.000365179555950576,0.285173721290187,0.267,0.244,1,"0","KLF9"
"DUS1L",0.000434840438792417,0.313737741981664,0.292,0.276,1,"0","DUS1L"
"NME3",0.000630714636373892,0.349207232482436,0.309,0.295,1,"0","NME3"
"PHYKPL",0.00078806305787393,0.258760242984302,0.293,0.276,1,"0","PHYKPL"
"HDAC1",0.000980761824155178,0.278677093679492,0.323,0.308,1,"0","HDAC1"
"RNPC3",0.00106900637316061,0.326677143400607,0.256,0.238,1,"0","RNPC3"
"SSB",0.00170881530906959,0.311233233851158,0.302,0.288,1,"0","SSB"
"SSBP1",0.00216466261333354,0.257560557518726,0.374,0.37,1,"0","SSBP1"
"CLNS1A",0.00760147386040935,0.288117025732815,0.277,0.267,1,"0","CLNS1A"
"FCN1",0,4.51502245087705,0.968,0.098,0,"1","FCN1"
"CD14",0,5.77652480556949,0.878,0.03,0,"1","CD14"
"CSF3R",0,4.61697041511926,0.897,0.051,0,"1","CSF3R"
"VCAN",0,4.26411173079296,0.949,0.104,0,"1","VCAN"
"S100A12",0,6.32167405618906,0.87,0.039,0,"1","S100A12"
"TNFAIP2",0,4.20535410859492,0.892,0.062,0,"1","TNFAIP2"
"SPI1",0,3.32654503306235,0.935,0.117,0,"1","SPI1"
"PLXDC2",0,3.14137456314973,0.917,0.108,0,"1","PLXDC2"
"MNDA",0,4.51676010554285,0.886,0.078,0,"1","MNDA"
"SERPINA1",0,3.10123401937297,0.877,0.073,0,"1","SERPINA1"
"LST1",0,2.68786433006529,0.941,0.142,0,"1","LST1"
"CST3",0,3.26919168699591,0.978,0.181,0,"1","CST3"
"IFI30",0,3.52097593160171,0.972,0.176,0,"1","IFI30"
"CSTA",0,4.84244999397546,0.839,0.052,0,"1","CSTA"
"KLF4",0,3.98432383268056,0.878,0.093,0,"1","KLF4"
"TYMP",0,3.67014662789151,0.917,0.14,0,"1","TYMP"
"PLAUR",0,4.15506675127011,0.848,0.081,0,"1","PLAUR"
"CEBPD",0,3.80949274442508,0.955,0.193,0,"1","CEBPD"
"CLEC7A",0,3.81710809269584,0.829,0.068,0,"1","CLEC7A"
"MS4A6A",0,4.39600880170004,0.804,0.048,0,"1","MS4A6A"
"AIF1",0,3.14289809286181,0.96,0.207,0,"1","AIF1"
"CFD",0,3.50551751776588,0.818,0.065,0,"1","CFD"
"NCF2",0,3.76685977325379,0.827,0.083,0,"1","NCF2"
"CYBB",0,3.16415294513635,0.861,0.121,0,"1","CYBB"
"DMXL2",0,3.13824307516516,0.818,0.084,0,"1","DMXL2"
"GRN",0,3.48511639523896,0.872,0.142,0,"1","GRN"
"RAB31",0,2.94193639987262,0.828,0.1,0,"1","RAB31"
"CD68",0,2.97969026917968,0.813,0.086,0,"1","CD68"
"FCER1G",0,2.06373699107158,0.942,0.219,0,"1","FCER1G"
"LRMDA",0,2.92827563528141,0.794,0.074,0,"1","LRMDA"
"S100A8",0,6.20527405508761,0.979,0.264,0,"1","S100A8"
"NAMPT",0,3.03811780379388,0.95,0.241,0,"1","NAMPT"
"SLC8A1",0,2.50571403477744,0.788,0.084,0,"1","SLC8A1"
"LRP1",0,4.18583204337001,0.754,0.055,0,"1","LRP1"
"FCAR",0,3.88032852584919,0.733,0.039,0,"1","FCAR"
"LGALS3",0,3.1866362930346,0.82,0.128,0,"1","LGALS3"
"GAB2",0,2.7775690249427,0.812,0.121,0,"1","GAB2"
"AC020916.1",0,3.06891813867682,0.866,0.176,0,"1","AC020916.1"
"SLC11A1",0,3.49053040723199,0.755,0.066,0,"1","SLC11A1"
"HLA-DRA",0,1.327443956042,0.913,0.228,0,"1","HLA-DRA"
"TYROBP",0,2.99959807389819,0.982,0.298,0,"1","TYROBP"
"NLRP3",0,3.75986028009388,0.744,0.061,0,"1","NLRP3"
"CFP",0,3.38880151755954,0.766,0.083,0,"1","CFP"
"PTPRE",0,2.66748769772474,0.906,0.225,0,"1","PTPRE"
"RGS2",0,3.19583513678675,0.913,0.237,0,"1","RGS2"
"STX11",0,2.82241371914242,0.812,0.136,0,"1","STX11"
"RBM47",0,3.40697895230261,0.741,0.066,0,"1","RBM47"
"CD302",0,3.56805741256656,0.754,0.083,0,"1","CD302"
"CD36",0,3.47288452792014,0.723,0.052,0,"1","CD36"
"FPR1",0,4.83800792088738,0.705,0.034,0,"1","FPR1"
"FGL2",0,3.12847655125541,0.761,0.096,0,"1","FGL2"
"RNF130",0,2.5951906738003,0.872,0.208,0,"1","RNF130"
"C5AR1",0,3.34714081285367,0.717,0.056,0,"1","C5AR1"
"FCGRT",0,3.07531192752642,0.801,0.141,0,"1","FCGRT"
"S100A9",0,5.83197696572645,0.98,0.321,0,"1","S100A9"
"CPVL",0,3.46583027210494,0.718,0.059,0,"1","CPVL"
"IRAK3",0,3.06761261810184,0.736,0.078,0,"1","IRAK3"
"LYZ",0,4.74396023307709,0.985,0.328,0,"1","LYZ"
"ATP2B1-AS1",0,3.07407485394822,0.839,0.183,0,"1","ATP2B1-AS1"
"NCF1",0,3.123486415803,0.859,0.204,0,"1","NCF1"
"C9orf72",0,2.91476792089964,0.832,0.177,0,"1","C9orf72"
"APLP2",0,2.79296242510445,0.877,0.223,0,"1","APLP2"
"PYCARD",0,2.76387762136272,0.839,0.185,0,"1","PYCARD"
"EMILIN2",0,3.13761413166899,0.737,0.084,0,"1","EMILIN2"
"HCK",0,3.0314645472829,0.73,0.077,0,"1","HCK"
"LGALS1",0,2.53995557764892,0.94,0.288,0,"1","LGALS1"
"FGR",0,2.20863903640388,0.87,0.219,0,"1","FGR"
"TBXAS1",0,2.33350026305676,0.786,0.136,0,"1","TBXAS1"
"GAS7",0,2.75343537698532,0.774,0.124,0,"1","GAS7"
"AP1S2",0,2.72862773038299,0.826,0.185,0,"1","AP1S2"
"TREM1",0,4.00967321497807,0.68,0.04,0,"1","TREM1"
"RILPL2",0,2.82776737182882,0.813,0.174,0,"1","RILPL2"
"HLA-DRB1",0,1.71639166124418,0.913,0.278,0,"1","HLA-DRB1"
"BLVRB",0,3.60651196818233,0.719,0.084,0,"1","BLVRB"
"LYN",0,1.63229127622004,0.92,0.288,0,"1","LYN"
"MPEG1",0,3.53394974226478,0.698,0.067,0,"1","MPEG1"
"RAB11FIP1",0,2.53658377320831,0.819,0.191,0,"1","RAB11FIP1"
"TIMP2",0,3.66282668659331,0.689,0.065,0,"1","TIMP2"
"PILRA",0,2.99382733423316,0.686,0.066,0,"1","PILRA"
"LILRB2",0,2.91082180173392,0.68,0.06,0,"1","LILRB2"
"FAM49A",0,2.16879089714497,0.752,0.133,0,"1","FAM49A"
"BRI3",0,2.68037295465124,0.894,0.279,0,"1","BRI3"
"RRP12",0,2.85850866144598,0.756,0.145,0,"1","RRP12"
"TGFBI",0,3.74866624999725,0.662,0.054,0,"1","TGFBI"
"CTSZ",0,2.60511971303742,0.769,0.161,0,"1","CTSZ"
"SYK",0,2.31110591499086,0.76,0.153,0,"1","SYK"
"TKT",0,2.86699746551085,0.932,0.326,0,"1","TKT"
"SULF2",0,3.0613499093194,0.679,0.074,0,"1","SULF2"
"ARHGAP26",0,2.23023242798641,0.953,0.349,0,"1","ARHGAP26"
"RFX2",0,3.22663692565622,0.677,0.074,0,"1","RFX2"
"CTSS",0,3.14549022293873,0.976,0.376,0,"1","CTSS"
"PLBD1",0,4.46380941498779,0.641,0.041,0,"1","PLBD1"
"ANXA5",0,2.32547469529819,0.861,0.262,0,"1","ANXA5"
"LGALS2",0,4.93539214823556,0.626,0.028,0,"1","LGALS2"
"S100A11",0,2.88946947973563,0.975,0.379,0,"1","S100A11"
"JAML",0,2.63929988756325,0.725,0.132,0,"1","JAML"
"TALDO1",0,2.41742617561893,0.872,0.28,0,"1","TALDO1"
"IL1B",0,4.40320170387639,0.634,0.043,0,"1","IL1B"
"RABGEF1",0,2.31416658387015,0.857,0.266,0,"1","RABGEF1"
"CTSB",0,2.61808697916648,0.777,0.186,0,"1","CTSB"
"ATF3",0,3.36197137797099,0.668,0.078,0,"1","ATF3"
