"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"MAPK42",5.12351415983214e-25,0.844393071273373,0.689,0.284,1.34968733512458e-20,"17","MAPK4"
"PAMR11",6.84389632240638e-25,0.499386626446261,0.361,0.087,1.80288760821151e-20,"17","PAMR1"
"PSD21",9.61010362826912e-25,0.487846249512111,0.395,0.102,2.53158959879493e-20,"17","PSD2"
"ADGRA31",2.48829375892888e-24,0.553662788186054,0.471,0.139,6.55491224914634e-20,"17","ADGRA3"
"TRPM32",2.53516413591404e-24,0.761943931856522,0.756,0.326,6.67838288323836e-20,"17","TRPM3"
"PDLIM54",2.7416719146253e-24,0.577505296962318,0.529,0.158,7.22238632469743e-20,"17","PDLIM5"
"PLEKHG12",2.89404015278915e-24,0.484783092663862,0.487,0.147,7.62376997449246e-20,"17","PLEKHG1"
"EZR2",3.3852719790248e-24,0.364768499917503,0.303,0.063,8.91782197434502e-20,"17","EZR"
"PON22",4.06121778442628e-24,0.550196277727822,0.471,0.132,1.06984660095141e-19,"17","PON2"
"PMP21",1.41669469680919e-23,0.709112356277002,0.319,0.073,3.73199883980445e-19,"17","PMP2"
"CDC42EP4",2.08858022013836e-23,0.419866785391603,0.277,0.058,5.50194687391048e-19,"17","CDC42EP4"
"RNF182",3.33503442693255e-23,0.421420669384968,0.286,0.062,8.78548119086841e-19,"17","RNF182"
"HEPACAM2",3.86760557819477e-23,0.525555419701832,0.588,0.19,1.01884333746385e-18,"17","HEPACAM"
"RIN24",4.20089976432781e-23,0.59483304943257,0.672,0.239,1.10664302491688e-18,"17","RIN2"
"RHOJ2",5.70888945699158e-23,0.365512979357787,0.345,0.084,1.50389274965529e-18,"17","RHOJ"
"SAMD4A3",5.82150234194214e-23,0.855632047914136,0.748,0.35,1.53355836193782e-18,"17","SAMD4A"
"MACF11",6.68522902980647e-23,0.733431362695654,0.966,0.77,1.76108988332192e-18,"17","MACF1"
"NEBL4",7.85021431380409e-23,0.817352594306252,0.899,0.571,2.06798195668541e-18,"17","NEBL"
"SOX55",8.01379349129399e-23,0.946882092326228,0.941,0.551,2.11107361941157e-18,"17","SOX5"
"C1orf612",8.97299615417781e-23,0.790531553090627,0.538,0.194,2.36375637689506e-18,"17","C1orf61"
"MCC4",9.11690213977557e-23,0.603730094853267,0.513,0.167,2.40166553068108e-18,"17","MCC"
"MSI23",1.00829350723568e-22,0.864217398831728,0.882,0.523,2.65614758611095e-18,"17","MSI2"
"NEK6",1.00869654512145e-22,0.561219172563763,0.328,0.081,2.65720930881344e-18,"17","NEK6"
"CRB12",1.02796820555925e-22,0.747573711910147,0.639,0.249,2.70797664390474e-18,"17","CRB1"
"MAML24",1.83274729984566e-22,0.827327583045765,0.807,0.368,4.82800621198342e-18,"17","MAML2"
"AL109809.51",1.94810585674386e-22,0.740978103773451,0.504,0.175,5.13189525842035e-18,"17","AL109809.5"
"RFX21",2.26894854277349e-22,0.497015396672752,0.471,0.148,5.9770911462282e-18,"17","RFX2"
"SYT173",2.6157866005785e-22,0.534159185901669,0.563,0.201,6.89076664190395e-18,"17","SYT17"
"MTSS22",2.88427789722516e-22,0.660168955777312,0.521,0.183,7.59805326466025e-18,"17","MTSS2"
"TCF7L23",3.69981272277891e-22,0.649855989935914,0.697,0.297,9.74641665561648e-18,"17","TCF7L2"
"ANOS11",5.77980241836826e-22,0.537648803767914,0.328,0.08,1.52257335107075e-17,"17","ANOS1"
"FAM20C",5.9371769039926e-22,0.725321791416813,0.378,0.107,1.56403051181877e-17,"17","FAM20C"
"NCAN1",6.69439904028916e-22,0.67914802264407,0.496,0.172,1.76350553918337e-17,"17","NCAN"
"MAP3K54",7.1236605220262e-22,0.794507671422768,0.832,0.436,1.87658589131736e-17,"17","MAP3K5"
"CD812",7.60821318450932e-22,0.708104403494228,0.58,0.223,2.00423159919529e-17,"17","CD81"
"EMID11",1.23722019764186e-21,0.428393174592767,0.311,0.074,3.25920916664796e-17,"17","EMID1"
"BMP71",1.24809840382378e-21,0.344387224486352,0.269,0.057,3.28786562519298e-17,"17","BMP7"
"NTM2",1.51118050247178e-21,0.793053430617369,0.975,0.748,3.98090279766141e-17,"17","NTM"
"GOLIM43",2.07861076540027e-21,0.692914983646001,0.462,0.147,5.47568433929392e-17,"17","GOLIM4"
"FOXO13",2.35471482864482e-21,0.416607727328791,0.613,0.208,6.20302527309905e-17,"17","FOXO1"
"ITPR23",2.37563314520986e-21,0.709407062091445,0.807,0.403,6.25813039442634e-17,"17","ITPR2"
"LINC004723",2.41164362645062e-21,0.559031454170335,0.513,0.169,6.35299280515888e-17,"17","LINC00472"
"KCNN31",2.56434197035304e-21,0.523414519621106,0.513,0.181,6.75524605250101e-17,"17","KCNN3"
"ACOT111",2.57832784834805e-21,0.567222704459484,0.529,0.186,6.79208905090326e-17,"17","ACOT11"
"ACACB1",2.87820330064974e-21,0.411064552020733,0.445,0.133,7.58205095490161e-17,"17","ACACB"
"INPPL1",4.39145013917438e-21,0.381527172853706,0.269,0.059,1.15683971016271e-16,"17","INPPL1"
"LINC005112",5.3438698885058e-21,0.874061342246063,0.605,0.252,1.40773564472908e-16,"17","LINC00511"
"PRKCA4",6.21585681088741e-21,0.821354495265541,0.924,0.619,1.63744315969207e-16,"17","PRKCA"
"SLC24A36",7.15288938214301e-21,0.653287920495842,0.513,0.171,1.88428564993793e-16,"17","SLC24A3"
"MERTK2",9.42973003336546e-21,0.323918486240843,0.429,0.126,2.48407378268946e-16,"17","MERTK"
"NFIA4",1.1364694420302e-20,0.681532851693022,0.975,0.57,2.99380145114016e-16,"17","NFIA"
"TMBIM1",1.16467235464789e-20,0.451449865745857,0.252,0.054,3.06809638384893e-16,"17","TMBIM1"
"FMN24",1.26153807967581e-20,0.798972132334427,0.916,0.579,3.32326976328999e-16,"17","FMN2"
"ASPH1",2.15409271477805e-20,0.709114997135477,0.798,0.438,5.67452643853981e-16,"17","ASPH"
"SLC6A18",2.78186182903601e-20,0.653467339674681,0.613,0.23,7.32825861622957e-16,"17","SLC6A1"
"PCSK53",3.32296042610627e-20,0.498783243985352,0.496,0.16,8.75367465049175e-16,"17","PCSK5"
"LRP42",3.46504177217579e-20,0.396185221045984,0.479,0.147,9.12795954044269e-16,"17","LRP4"
"FAM184A1",3.95849872431819e-20,0.798263589888659,0.58,0.243,1.04278731894714e-15,"17","FAM184A"
"AC092691.17",4.4188839405651e-20,0.808190647303235,0.95,0.62,1.16406659646306e-15,"17","AC092691.1"
"AHCYL22",5.50111457008123e-20,0.655341303972697,0.824,0.479,1.4491586111965e-15,"17","AHCYL2"
"SREBF1",5.67018996912924e-20,0.599337380121305,0.395,0.12,1.49369814356772e-15,"17","SREBF1"
"NAT8L1",6.01780431058527e-20,0.806938440918821,0.613,0.272,1.58527018953748e-15,"17","NAT8L"
"KCNMB25",8.97910807508771e-20,0.807919143350603,0.731,0.331,2.36536644022035e-15,"17","KCNMB2"
"NPAS34",1.17210041885e-19,0.782145431875797,0.966,0.759,3.08766413337655e-15,"17","NPAS3"
"VAV31",1.68224950116371e-19,0.53724927723955,0.387,0.115,4.43154986091556e-15,"17","VAV3"
"CACNB25",1.76804022650632e-19,0.752175570043381,0.882,0.541,4.65754836868559e-15,"17","CACNB2"
"DGKG4",2.14238280320605e-19,0.796872425739057,0.739,0.373,5.64367901848569e-15,"17","DGKG"
"CHPT11",2.20613199453455e-19,0.726664845208831,0.723,0.366,5.81161351320237e-15,"17","CHPT1"
"WWC11",2.33276692613164e-19,0.689186990451514,0.504,0.191,6.14520791350858e-15,"17","WWC1"
"SPARCL13",2.37090296191607e-19,0.722729918175533,0.857,0.495,6.24566967257549e-15,"17","SPARCL1"
"LINC011381",4.01669708488906e-19,0.857169926716821,0.706,0.362,1.05811851307233e-14,"17","LINC01138"
"TTYH11",4.91099664947502e-19,0.700121198265738,0.563,0.227,1.2937038473712e-14,"17","TTYH1"
"FYN3",5.25378402684119e-19,0.759707614121366,0.849,0.547,1.38400432619077e-14,"17","FYN"
"GRAMD1C2",5.85900359259761e-19,0.429898829215484,0.42,0.136,1.54343731639799e-14,"17","GRAMD1C"
"AL589740.13",8.10363110653245e-19,0.708777358882518,0.756,0.377,2.13473954239384e-14,"17","AL589740.1"
"TNIK3",8.85754915859469e-19,0.766667439302638,0.866,0.571,2.3333441748486e-14,"17","TNIK"
"ZNF423",1.31651102168752e-18,0.336352110342924,0.319,0.086,3.46808498443144e-14,"17","ZNF423"
"RBMS36",1.38345246208606e-18,0.634134690194728,0.824,0.444,3.64442882087332e-14,"17","RBMS3"
"TRPS12",1.55146187321775e-18,0.6933578487516,0.815,0.466,4.08701601261753e-14,"17","TRPS1"
"TMEM1641",1.90193374026715e-18,0.599542583899911,0.437,0.153,5.01026405198575e-14,"17","TMEM164"
"ETV13",2.205435967183e-18,0.418711472238928,0.328,0.091,5.80977996835017e-14,"17","ETV1"
"FADS2",2.77340092830864e-18,0.534669128327316,0.336,0.097,7.30597006544345e-14,"17","FADS2"
"TGFBR32",3.63224377950596e-18,0.445399104702841,0.378,0.115,9.56841978835256e-14,"17","TGFBR3"
"LINC017482",3.63321938769242e-18,0.485327884679759,0.336,0.098,9.57098983299815e-14,"17","LINC01748"
"WFS11",3.7717900227339e-18,0.400632122065574,0.319,0.089,9.93602645688792e-14,"17","WFS1"
"RAMP12",3.98122714245551e-18,0.474771196251092,0.487,0.181,1.04877466613705e-13,"17","RAMP1"
"LGI12",4.86107442456046e-18,0.687670754579112,0.597,0.268,1.28055283566196e-13,"17","LGI1"
"OPHN12",8.49791558880983e-18,0.863707785116484,0.748,0.44,2.23860590356017e-13,"17","OPHN1"
"RORA7",8.62602845267033e-18,0.876349731858963,0.95,0.693,2.27235467528694e-13,"17","RORA"
"GABRA24",8.84071319870486e-18,0.724599876133323,0.697,0.353,2.32890907793482e-13,"17","GABRA2"
"CTNNA24",9.30539008170503e-18,0.665103914837757,0.966,0.69,2.45131890922356e-13,"17","CTNNA2"
"DNAH71",1.2349841089447e-17,0.941790575872352,0.529,0.233,3.25331863819302e-13,"17","DNAH7"
"METRN1",1.26323565552809e-17,0.48311146596626,0.37,0.115,3.32774168735763e-13,"17","METRN"
"SLC6A111",1.96151808995903e-17,0.710958086258534,0.387,0.13,5.16722710437908e-13,"17","SLC6A11"
"PTCHD1-AS5",2.10760236063841e-17,0.744060297416555,0.613,0.275,5.55205689862976e-13,"17","PTCHD1-AS"
"AC002429.21",2.47686378284384e-17,0.517495209941757,0.277,0.072,6.52480226314553e-13,"17","AC002429.2"
"ABCC91",3.62034196466421e-17,0.563802682397179,0.286,0.077,9.53706683751493e-13,"17","ABCC9"
"MFHAS11",7.50437288775243e-17,0.834553183153511,0.538,0.237,1.97687694982062e-12,"17","MFHAS1"
"PRKG14",8.59937654344745e-17,0.604799386504115,0.824,0.407,2.26533376284036e-12,"17","PRKG1"
"AC087564.12",8.83670271095345e-17,0.358506892272915,0.462,0.154,2.32785259514647e-12,"17","AC087564.1"
"TP53BP21",8.97653189708369e-17,0.273517527134639,0.319,0.09,2.36468779764876e-12,"17","TP53BP2"
"ERBB45",9.07451794581732e-17,0.55199894708235,0.958,0.534,2.39050026246666e-12,"17","ERBB4"
"ABLIM15",1.13813957360244e-16,0.706098349163872,0.798,0.505,2.9982010787409e-12,"17","ABLIM1"
"PDE7B5",1.25556261772937e-16,0.523988821641857,0.647,0.294,3.30752860388448e-12,"17","PDE7B"
"ARHGAP423",1.4986538167453e-16,0.482940679745453,0.361,0.112,3.94790374945215e-12,"17","ARHGAP42"
"KCNMB2-AS12",1.59259135961791e-16,0.447282208838674,0.412,0.144,4.19536341864147e-12,"17","KCNMB2-AS1"
"CNTNAP3B4",1.59614061547742e-16,0.583182345908438,0.563,0.238,4.20471322335216e-12,"17","CNTNAP3B"
"DAAM14",1.65287470585486e-16,0.612602762820665,0.765,0.427,4.35416783763346e-12,"17","DAAM1"
"CDHR34",2.27734434540746e-16,0.607493320056114,0.588,0.259,5.99920820910688e-12,"17","CDHR3"
"OLFM22",2.77090153875244e-16,0.589354609293777,0.521,0.22,7.29938592353556e-12,"17","OLFM2"
"CTNND22",2.84185839708683e-16,0.587044065580331,0.975,0.805,7.48630757544583e-12,"17","CTNND2"
"MMD24",3.29450298391669e-16,0.480506554265991,0.378,0.125,8.67870921053174e-12,"17","MMD2"
"LSAMP6",3.41198204746607e-16,0.612097445896965,0.983,0.83,8.98818430763987e-12,"17","LSAMP"
"FAT11",3.66778897579652e-16,0.264383591794371,0.252,0.063,9.66205649894077e-12,"17","FAT1"
"TLE11",3.8069049880408e-16,0.634256387986702,0.471,0.191,1.00285298099959e-11,"17","TLE1"
"DOCK71",4.72256228903275e-16,0.797087669793412,0.672,0.375,1.2440645837999e-11,"17","DOCK7"
"THSD7A5",4.88063486675706e-16,0.659990184484659,0.563,0.235,1.28570564294981e-11,"17","THSD7A"
"CNN32",5.95649542631298e-16,0.507764016312562,0.462,0.176,1.56911959015363e-11,"17","CNN3"
"PLOD22",7.69600479656579e-16,0.475109604790098,0.42,0.153,2.02735854355933e-11,"17","PLOD2"
"APC1",7.80281323621648e-16,0.672288197877619,0.832,0.535,2.05549509081651e-11,"17","APC"
"ABCA11",9.17692701985557e-16,0.386168310644388,0.395,0.133,2.41747788484055e-11,"17","ABCA1"
"MED12L3",1.08941444029059e-15,0.688782124961187,0.798,0.468,2.86984446005751e-11,"17","MED12L"
"AC007389.11",1.22195847491897e-15,0.429327313203811,0.42,0.153,3.21900521047905e-11,"17","AC007389.1"
"LRP14",1.48893390969162e-15,0.589110616298447,0.571,0.269,3.92229859830063e-11,"17","LRP1"
"SLC18B11",1.56502098054956e-15,0.527023938536934,0.429,0.164,4.12273476906171e-11,"17","SLC18B1"
"GPD23",1.68479374276506e-15,0.481144320140016,0.521,0.219,4.43825215656599e-11,"17","GPD2"
"FGFR14",1.71484082701817e-15,0.538047443566732,0.429,0.159,4.51740519061396e-11,"17","FGFR1"
"MROH72",2.13113522735794e-15,0.478973331147617,0.445,0.17,5.61404952942902e-11,"17","MROH7"
"BAALC-AS1",2.1374554288232e-15,0.765177815828275,0.328,0.108,5.63069883614895e-11,"17","BAALC-AS1"
"INTU1",2.39622645112867e-15,0.62860953555535,0.555,0.256,6.31237934020826e-11,"17","INTU"
"SUCLG2-AS11",2.66835487001837e-15,0.518641327762744,0.378,0.132,7.02924723408938e-11,"17","SUCLG2-AS1"
"ADRA1A4",2.67755687872987e-15,0.341065664580145,0.37,0.118,7.05348808563809e-11,"17","ADRA1A"
"NAV24",2.74238714317691e-15,0.578795558680846,0.941,0.638,7.22427045127094e-11,"17","NAV2"
"SGCD5",3.33356818891554e-15,0.724869702646766,0.824,0.486,8.7816186800602e-11,"17","SGCD"
"CARMIL16",3.75070349371679e-15,0.714335875721904,0.723,0.407,9.88047821349814e-11,"17","CARMIL1"
"ZNF4623",3.76057299788827e-15,0.632447504803801,0.538,0.234,9.90647744833707e-11,"17","ZNF462"
"CYB5B1",5.4423511166373e-15,0.527694243065645,0.513,0.23,1.43367855465576e-10,"17","CYB5B"
"MARCH31",6.0276426335037e-15,0.454708461092656,0.311,0.095,1.58786189894388e-10,"17","MARCH3"
"LRRC8A1",6.59329994358298e-15,0.391147130835059,0.403,0.149,1.73687300413806e-10,"17","LRRC8A"
"ITGA71",6.89394332763066e-15,0.330079995300084,0.252,0.069,1.81607149079775e-10,"17","ITGA7"
"ASAP3",7.75352088749764e-15,0.43476741395523,0.252,0.07,2.0425100073935e-10,"17","ASAP3"
"MIR4300HG1",9.83191049187998e-15,0.264115235529251,0.353,0.115,2.59002018087594e-10,"17","MIR4300HG"
"MFAP3L2",1.20969267948778e-14,0.451711282225441,0.563,0.251,3.18669342557465e-10,"17","MFAP3L"
"EPHX11",1.3959854276992e-14,0.268754242308046,0.303,0.09,3.677444412188e-10,"17","EPHX1"
"RERG4",1.6174106686127e-14,0.492006821768585,0.353,0.119,4.26074492432644e-10,"17","RERG"
"ASB32",1.64914538669595e-14,0.55339909488785,0.849,0.56,4.34434369217314e-10,"17","ASB3"
"MGAT4C7",2.07808067132768e-14,0.617919947399599,0.723,0.368,5.47428791247852e-10,"17","MGAT4C"
"CSGALNACT15",2.41234584822227e-14,0.587792343683035,0.714,0.398,6.35484266797192e-10,"17","CSGALNACT1"
"SEL1L31",2.48502916908705e-14,0.538150566971292,0.387,0.143,6.54631234012603e-10,"17","SEL1L3"
"ABHD21",2.70981302409542e-14,0.524169267776858,0.714,0.406,7.13846044937457e-10,"17","ABHD2"
"LMCD1-AS13",2.75795910472962e-14,0.313838433354211,0.597,0.255,7.26529166958924e-10,"17","LMCD1-AS1"
"MEGF111",2.84563909249345e-14,0.632138984555751,0.303,0.096,7.49626706135548e-10,"17","MEGF11"
"SLC25A482",3.44114199355644e-14,0.321716893021667,0.269,0.076,9.06500035362572e-10,"17","SLC25A48"
"CHST114",3.86292517338275e-14,0.474338209187982,0.655,0.335,1.01761037842422e-09,"17","CHST11"
"ZNF5162",5.14259937188425e-14,0.451908422043994,0.471,0.197,1.35471495253547e-09,"17","ZNF516"
"LGR41",5.6243218969317e-14,0.462223446418034,0.538,0.24,1.48161511730872e-09,"17","LGR4"
"DOK52",6.73958139134901e-14,0.618559142550579,0.437,0.181,1.77540792592307e-09,"17","DOK5"
"VCAN1",6.79737263027503e-14,0.807913036470261,0.303,0.095,1.79063187199335e-09,"17","VCAN"
"TBL1X1",9.17980522699363e-14,0.332997277251384,0.471,0.181,2.41823609094693e-09,"17","TBL1X"
"GNA122",1.04788936951379e-13,0.46023695464012,0.513,0.234,2.76045496611018e-09,"17","GNA12"
"BCL23",1.13106405623952e-13,0.479821906170493,0.723,0.383,2.97956204335176e-09,"17","BCL2"
"MRAS1",1.21266233426475e-13,0.480520224643819,0.487,0.219,3.19451638715363e-09,"17","MRAS"
"ITGAV4",1.47274570589529e-13,0.31788495930551,0.529,0.232,3.87965401303997e-09,"17","ITGAV"
"KCNIP15",2.42619107759144e-13,0.517507075922673,0.395,0.146,6.39131515569912e-09,"17","KCNIP1"
"KANK13",2.60270362751788e-13,0.253259174100774,0.647,0.276,6.85630216597034e-09,"17","KANK1"
"PTAR11",2.61056838859467e-13,0.403562705417084,0.504,0.223,6.87702030607494e-09,"17","PTAR1"
"FIGN4",2.66807098320879e-13,0.440871384165865,0.664,0.33,7.02849939106691e-09,"17","FIGN"
"FSTL1",3.44534286249307e-13,0.357132832054858,0.261,0.079,9.07606670266548e-09,"17","FSTL1"
"ADAMTS174",3.51113375233391e-13,0.545183310656806,0.429,0.17,9.24937964377323e-09,"17","ADAMTS17"
"PLEKHA71",3.68630207737899e-13,0.300120659222027,0.319,0.105,9.71082556243947e-09,"17","PLEKHA7"
"ARHGEF10L1",3.80434742751495e-13,0.415095358865159,0.361,0.134,1.00217924283026e-08,"17","ARHGEF10L"
"IQCK1",4.79129840411038e-13,0.424672720251527,0.479,0.207,1.2621717385948e-08,"17","IQCK"
"MEIS25",6.5184511076877e-13,0.532063785206211,0.731,0.386,1.71715557529817e-08,"17","MEIS2"
"LTBP11",6.6526632336727e-13,0.573742188002467,0.37,0.137,1.7525110756464e-08,"17","LTBP1"
"GABRG12",7.19712097061626e-13,0.318297238830222,0.303,0.099,1.89593757728944e-08,"17","GABRG1"
"RHOBTB32",7.99670997899399e-13,0.523087044997512,0.58,0.286,2.10657330976639e-08,"17","RHOBTB3"
"SLC1A41",8.14757643089478e-13,0.511108285035353,0.403,0.165,2.14631605919061e-08,"17","SLC1A4"
"AC053513.11",9.28294003053734e-13,0.305224152548132,0.269,0.084,2.44540489224445e-08,"17","AC053513.1"
"RAB313",1.16350153930925e-12,0.305209511893096,0.387,0.144,3.06501210500237e-08,"17","RAB31"
"NTRK35",1.86309782601461e-12,0.535678853452055,0.908,0.556,4.90795860307029e-08,"17","NTRK3"
"BOC",2.12766612845141e-12,0.350706532366461,0.261,0.083,5.60491088217954e-08,"17","BOC"
"NRP12",2.13595049548552e-12,0.565859927180405,0.412,0.174,5.6267343902575e-08,"17","NRP1"
"MAOB2",2.17405509915696e-12,0.520445733778348,0.437,0.2,5.72711334770918e-08,"17","MAOB"
"THBS4",2.2102224232757e-12,0.368378631012008,0.286,0.095,5.82238892963518e-08,"17","THBS4"
"NFIB5",3.81447328194495e-12,0.522154710597899,0.84,0.532,1.00484669666276e-07,"17","NFIB"
"TPST14",4.21399945411037e-12,0.688438992391949,0.681,0.424,1.1100938761963e-07,"17","TPST1"
"PLCE12",4.5050478397918e-12,0.488880238803651,0.252,0.077,1.18676475243635e-07,"17","PLCE1"
"CADM12",4.63625002860117e-12,0.540859677961911,0.933,0.743,1.22132734503441e-07,"17","CADM1"
"ZFHX43",5.0331787927984e-12,0.355953466048836,0.538,0.231,1.32589028938688e-07,"17","ZFHX4"
"NEAT14",5.74632665577793e-12,0.331724717798888,0.916,0.575,1.51375483093158e-07,"17","NEAT1"
"ATP5ME",6.24522847873096e-12,0.351248271567083,0.378,0.152,1.6451805381521e-07,"17","ATP5ME"
"EGLN31",7.02272687567635e-12,0.287455358990918,0.37,0.14,1.84999694085942e-07,"17","EGLN3"
"PTPN92",8.84580152348888e-12,0.502250411490358,0.588,0.324,2.33024949533268e-07,"17","PTPN9"
"NXPH13",9.24664601171764e-12,0.620676673576956,0.387,0.147,2.43584395886678e-07,"17","NXPH1"
"UTRN6",9.70504412310369e-12,0.291761221170075,0.479,0.214,2.55659977334921e-07,"17","UTRN"
"RPS6KA25",1.03853591481443e-11,0.545574363627612,0.849,0.578,2.73581516039566e-07,"17","RPS6KA2"
"CDH43",1.14058214052499e-11,0.390053475109261,0.529,0.26,3.00463553278499e-07,"17","CDH4"
"ZMIZ12",1.16113010214799e-11,0.389417932020954,0.529,0.266,3.05876502808846e-07,"17","ZMIZ1"
"MID1",1.28072546654885e-11,0.402613202819602,0.319,0.117,3.37381509652965e-07,"17","MID1"
"ECHDC21",1.653515631213e-11,0.402234159642806,0.387,0.163,4.35585622730441e-07,"17","ECHDC2"
"CD591",1.82501757762094e-11,0.307927792448537,0.378,0.156,4.80764380472684e-07,"17","CD59"
"NRCAM7",1.96909038908747e-11,0.596577933160262,0.866,0.609,5.18717481197312e-07,"17","NRCAM"
"FARP16",2.03444041501017e-11,0.551219982972549,0.664,0.386,5.35932638526129e-07,"17","FARP1"
"ZHX32",2.20831904743015e-11,0.514120006602332,0.697,0.444,5.81737486664523e-07,"17","ZHX3"
"MIR99AHG4",3.26426675085894e-11,0.492606111246341,0.941,0.737,8.59905790178771e-07,"17","MIR99AHG"
"BMP2K2",4.94843876348961e-11,0.436213143827528,0.513,0.256,1.30356722346607e-06,"17","BMP2K"
"REPS12",5.35955597194536e-11,0.474307777567385,0.655,0.394,1.41186782968957e-06,"17","REPS1"
"AF279873.32",5.64956225693023e-11,0.439669592597136,0.286,0.103,1.48826418534313e-06,"17","AF279873.3"
"DCLK23",7.27972816309313e-11,0.445661586268959,0.706,0.452,1.91769879000362e-06,"17","DCLK2"
"PLCG1",9.28869039350496e-11,0.299178280222197,0.277,0.099,2.44691971036101e-06,"17","PLCG1"
"PTPRG8",9.56521001134315e-11,0.507021392533785,0.866,0.55,2.51976327328813e-06,"17","PTPRG"
"SPRY4-AS11",9.63925451186377e-11,0.353580776604263,0.269,0.094,2.53926881606027e-06,"17","SPRY4-AS1"
"PTCH1",1.00452575686975e-10,0.309907224410875,0.319,0.123,2.64622220132197e-06,"17","PTCH1"
"RNF19A1",1.04766457096879e-10,0.378656169694881,0.588,0.326,2.75986277930307e-06,"17","RNF19A"
"FUT10",1.53254202514369e-10,0.280388593569186,0.319,0.124,4.03717545683603e-06,"17","FUT10"
"AL078604.4",1.5571434312708e-10,0.442625246018298,0.303,0.117,4.10198294099667e-06,"17","AL078604.4"
"ANKFN1",2.0027166974333e-10,0.382075021670577,0.269,0.095,5.27575659604855e-06,"17","ANKFN1"
"MGLL1",2.28791953003732e-10,0.389611220880728,0.504,0.26,6.02706641797731e-06,"17","MGLL"
"SASH12",2.44977588077316e-10,0.424274667633477,0.714,0.418,6.45344460272073e-06,"17","SASH1"
"PDE8B4",2.50081895877881e-10,0.498851745483016,0.655,0.378,6.58790738311102e-06,"17","PDE8B"
"ADCY83",2.82920783875376e-10,0.337804204991489,0.395,0.169,7.45298220962903e-06,"17","ADCY8"
"EPHA64",2.91778664246956e-10,0.411388714282507,0.714,0.38,7.68632535225757e-06,"17","EPHA6"
"CDH203",3.01288587199774e-10,0.39738685773285,0.849,0.493,7.93684525260364e-06,"17","CDH20"
"GLUD11",4.06911022400832e-10,0.407684609858604,0.496,0.256,1.07192570631051e-05,"17","GLUD1"
"NTRK23",4.24538147784565e-10,0.457253545213225,0.916,0.68,1.11836084270888e-05,"17","NTRK2"
"OGFRL11",4.98611894042439e-10,0.477052496709504,0.471,0.247,1.313493312476e-05,"17","OGFRL1"
"ASTN18",5.62953910849675e-10,0.560644421644243,0.748,0.494,1.4829894873513e-05,"17","ASTN1"
"UST3",5.94558128335401e-10,0.406653485290425,0.336,0.138,1.56624447747395e-05,"17","UST"
"FERMT22",6.16907103036239e-10,0.281423180616701,0.403,0.176,1.62511838152837e-05,"17","FERMT2"
"SNTA11",6.76754749806972e-10,0.262365875981058,0.303,0.118,1.78277503741651e-05,"17","SNTA1"
"TTYH3",6.98268657297447e-10,0.4875196514542,0.353,0.157,1.83944912391866e-05,"17","TTYH3"
"NOL48",7.41111709682059e-10,0.417441770598171,0.706,0.429,1.95231057681545e-05,"17","NOL4"
"ZMAT1",7.46824743908008e-10,0.309354425040228,0.412,0.191,1.96736042287687e-05,"17","ZMAT1"
"PRKD13",7.86762078655123e-10,0.481110955762934,0.664,0.396,2.07256734380119e-05,"17","PRKD1"
"SYNE19",8.33647371346961e-10,0.533658770959677,0.891,0.601,2.1960772703393e-05,"17","SYNE1"
"RIMKLB1",8.97595639689756e-10,0.486841422364947,0.378,0.172,2.36453619363472e-05,"17","RIMKLB"
"BRINP17",9.10456762104847e-10,0.540308349259085,0.647,0.409,2.3984162484128e-05,"17","BRINP1"
"ITSN12",9.7734303633614e-10,0.483953220217189,0.714,0.468,2.57461476062029e-05,"17","ITSN1"
"FNDC3B4",1.14080369002509e-09,0.35150941223004,0.538,0.282,3.0052191606331e-05,"17","FNDC3B"
"BCKDHB1",1.23288550028721e-09,0.388319625397016,0.597,0.351,3.24779027340661e-05,"17","BCKDHB"
"PLXNA27",1.30670621334395e-09,0.523622634431846,0.597,0.352,3.44225617781198e-05,"17","PLXNA2"
"TTC284",1.34923685385637e-09,0.521712554216056,0.773,0.537,3.55429464411384e-05,"17","TTC28"
"RFX3-AS1",1.4376346619542e-09,0.335498468533528,0.378,0.166,3.78716098998594e-05,"17","RFX3-AS1"
"CALN16",1.54624544691385e-09,0.507975645630351,0.63,0.364,4.07327438080516e-05,"17","CALN1"
"PSMG4",1.56702038029442e-09,0.296322910676956,0.286,0.111,4.12800178780959e-05,"17","PSMG4"
"FGD61",1.62174855196354e-09,0.396419861446385,0.311,0.129,4.27217221043756e-05,"17","FGD6"
"OSBPL111",1.66894753677395e-09,0.285118168039879,0.328,0.137,4.39650849612363e-05,"17","OSBPL11"
"GRIK15",1.73732305892987e-09,0.332639397044435,0.403,0.178,4.57663013413895e-05,"17","GRIK1"
"TRAK12",1.8133869974071e-09,0.493197198916717,0.58,0.358,4.77700536726952e-05,"17","TRAK1"
"LINC014731",1.90016478854346e-09,0.342549641680451,0.723,0.442,5.00560410246002e-05,"17","LINC01473"
"CNTNAP32",1.99868729743723e-09,0.404956776237413,0.303,0.121,5.2651419476389e-05,"17","CNTNAP3"
"MAP3K14",2.11692177948693e-09,0.384272813765866,0.269,0.103,5.57660704370241e-05,"17","MAP3K14"
